Longitude,Latitude,Chl a Dec-Mar
90.5,-64.5,0.588
-127.5,-71.5,0.5881
170.5,-46.5,0.5881
-156.5,-70.5,0.5882
111.5,-65,0.5882
163.5,-46.5,0.5883
-139.5,-72.5,0.5884
160.5,-44,0.5886
161.5,-45.5,0.5886
-162.5,-71,0.5887
16.5,-42,0.5887
66.5,-67,0.5887
88.5,-63.5,0.5888
-32.5,-51.5,0.5889
89.5,-65,0.5891
156.5,-63,0.5891
-166.5,-72,0.5892
-52.5,-43,0.5892
-30.5,-50,0.5892
21.5,-42.5,0.5893
-152.5,-67.5,0.5894
-59.5,-53.5,0.5894
-37.5,-56.5,0.5895
1.5,-64.5,0.5895
8.5,-65,0.5895
-165.5,-72.5,0.5896
-159.5,-66,0.5896
-40.5,-63,0.5896
-35.5,-45,0.5896
11.5,-63,0.5897
-155.5,-69,0.5899
-41.5,-47,0.5899
90.5,-64,0.5899
-156.5,-71,0.5901
-2.5,-68.5,0.5901
-151.5,-68,0.5902
74.5,-66.5,0.5902
40.5,-42,0.5903
-28.5,-50,0.5904
-24.5,-66.5,0.5905
163.5,-47,0.5907
-63.5,-54,0.5908
170.5,-42.5,0.5908
0.5,-68.5,0.5909
-49.5,-58.5,0.591
-32.5,-67,0.591
-7.5,-68.5,0.5912
9.5,-65.5,0.5913
91.5,-63.5,0.5914
-156.5,-66,0.5915
-43.5,-64,0.5916
-36.5,-56,0.5916
-159.5,-70.5,0.5917
-35.5,-64.5,0.5919
-1.5,-68.5,0.5919
-23.5,-69.5,0.5921
11.5,-63.5,0.5921
-53.5,-48.5,0.5923
171.5,-64.5,0.5925
-178.5,-66,0.5926
-36.5,-46,0.5926
-14.5,-51,0.5926
-13.5,-62.5,0.5927
19.5,-41.5,0.5927
-51.5,-42.5,0.5928
-24.5,-67,0.5928
177.5,-74,0.5928
-6.5,-64.5,0.5929
-66.5,-65,0.5931
-53.5,-43.5,0.5931
161.5,-44.5,0.5932
-10.5,-51,0.5934
-44.5,-48,0.5935
-167.5,-70,0.5936
-13.5,-58.5,0.5938
-26.5,-60,0.5942
-34.5,-42.5,0.5943
-33.5,-63,0.5944
158.5,-44.5,0.5944
-45.5,-48,0.5946
-37.5,-56,0.5947
-19.5,-52,0.5947
27.5,-42.5,0.5948
-33.5,-43.5,0.595
21.5,-43,0.5951
88.5,-63,0.5951
-167.5,-71,0.5952
-50.5,-43.5,0.5952
-27.5,-54,0.5952
-12.5,-58.5,0.5953
154.5,-44.5,0.5953
164.5,-44.5,0.5953
89.5,-64,0.5954
-14.5,-69.5,0.5955
71.5,-48.5,0.5955
-37.5,-45.5,0.5956
-37.5,-42,0.5956
155.5,-62.5,0.5956
-40.5,-47,0.5957
-124.5,-72,0.5958
-35.5,-67,0.5958
17.5,-42,0.5958
165.5,-65.5,0.5958
-15.5,-63,0.596
88.5,-64,0.596
41.5,-41.5,0.5961
-157.5,-66,0.5964
-28.5,-72,0.5964
9.5,-64,0.5964
-15.5,-69.5,0.5966
-167.5,-68.5,0.5967
-43.5,-47,0.5968
89.5,-64.5,0.5968
-15.5,-54,0.5969
33.5,-42,0.597
-37.5,-55.5,0.5971
-165.5,-70.5,0.5972
-48.5,-48.5,0.5973
84.5,-59,0.5973
40.5,-41.5,0.5974
154.5,-45,0.5975
-40.5,-64,0.5976
-18.5,-52,0.5976
140.5,-66,0.5976
-66.5,-56,0.5977
18.5,-42.5,0.5977
-45.5,-42,0.5978
-0.5,-65,0.5978
-159.5,-71,0.5979
-90.5,-70.5,0.5979
-60.5,-54.5,0.598
86.5,-61,0.598
4.5,-63.5,0.5982
30.5,-42,0.5982
-34.5,-43,0.5983
-30.5,-71.5,0.5983
-14.5,-59,0.5984
-8.5,-49,0.5984
85.5,-60,0.5984
-34.5,-60,0.5985
-32.5,-50,0.5985
-15.5,-51.5,0.5985
160.5,-44.5,0.5986
-157.5,-68.5,0.5988
-46.5,-48,0.599
-14.5,-51.5,0.599
153.5,-45,0.5991
165.5,-45,0.5993
154.5,-62.5,0.5995
158.5,-62,0.5996
173.5,-45,0.5996
-163.5,-69,0.5997
-17.5,-64.5,0.5998
76.5,-48,0.5998
-24.5,-55,0.6001
-16.5,-55.5,0.6002
-5.5,-64,0.6002
6.5,-63.5,0.6002
-164.5,-71.5,0.6003
-44.5,-47.5,0.6003
2.5,-66.5,0.6003
-155.5,-71.5,0.6004
-34.5,-55.5,0.6004
-14.5,-58.5,0.6004
-20.5,-59,0.6006
-54.5,-63,0.6007
-35.5,-56,0.6007
-38.5,-67,0.6008
-18.5,-55,0.6008
-22.5,-52.5,0.6009
-21.5,-66.5,0.6009
-161.5,-68.5,0.6011
74.5,-50.5,0.6011
162.5,-46,0.6011
160.5,-68.5,0.6012
-23.5,-56.5,0.6013
-6.5,-65.5,0.6013
8.5,-64.5,0.6013
-168.5,-71,0.6015
-19.5,-64.5,0.6015
116.5,-64,0.6015
-46.5,-65.5,0.6016
-34.5,-43.5,0.6017
37.5,-41.5,0.6017
-20.5,-65,0.6019
85.5,-61,0.6019
175.5,-42.5,0.6019
125.5,-65,0.602
-43.5,-59.5,0.6021
-64.5,-54.5,0.6022
-17.5,-58.5,0.6022
-17.5,-55.5,0.6022
7.5,-64,0.6025
-164.5,-74,0.6026
1.5,-68.5,0.6026
-62.5,-63,0.6027
38.5,-41.5,0.6027
-152.5,-69,0.603
-36.5,-42.5,0.603
-162.5,-69.5,0.6031
-42.5,-52,0.6031
79.5,-66,0.6031
160.5,-45,0.6031
-13.5,-70,0.6032
-9.5,-50,0.6033
-14.5,-53.5,0.6035
-10.5,-50.5,0.6035
-78.5,-45,0.6036
-25.5,-55.5,0.6036
134.5,-65.5,0.6036
-163.5,-70,0.6037
32.5,-42.5,0.6037
-32.5,-42.5,0.6038
-30.5,-66.5,0.6038
162.5,-62,0.6038
-44.5,-60,0.6039
-35.5,-56.5,0.604
-34.5,-64.5,0.6041
-28.5,-53,0.6041
-0.5,-68,0.6041
-78.5,-46,0.6042
163.5,-44.5,0.6042
3.5,-67.5,0.6043
87.5,-62.5,0.6043
-78.5,-46.5,0.6044
-46.5,-57.5,0.6044
-36.5,-45.5,0.6045
-33.5,-43,0.6045
-16.5,-58.5,0.6046
-16.5,-54.5,0.6046
127.5,-66,0.6046
30.5,-42.5,0.6049
-35.5,-50,0.605
-30.5,-60,0.6051
-38.5,-63,0.6052
-26.5,-54.5,0.6053
-34.5,-44,0.6054
0.5,-64,0.6054
72.5,-48,0.6054
-37.5,-63,0.6055
8.5,-63.5,0.6055
-40.5,-46.5,0.6057
-17.5,-52,0.6057
-60.5,-40,0.6058
1.5,-66,0.6058
160.5,-64.5,0.6058
179.5,-43.5,0.6058
39.5,-42,0.6059
-179.5,-67,0.6061
-44.5,-47,0.6063
102.5,-64.5,0.6063
-168.5,-68,0.6065
-6.5,-48.5,0.6065
-20.5,-55,0.6066
31.5,-67.5,0.6067
-38.5,-66,0.6069
-19.5,-55,0.6069
39.5,-41.5,0.607
-133.5,-72,0.6071
-59.5,-46,0.6072
-32.5,-43.5,0.6072
-12.5,-52,0.6072
88.5,-62.5,0.6072
-3.5,-68.5,0.6073
161.5,-61.5,0.6074
-154.5,-71,0.6075
-52.5,-48.5,0.6075
-4.5,-68.5,0.6076
-55.5,-48,0.6077
7.5,-64.5,0.6077
161.5,-45,0.6078
128.5,-65,0.6079
-14.5,-64.5,0.6081
125.5,-65.5,0.6082
-76.5,-43,0.6083
-17.5,-54,0.6083
0.5,-68,0.6084
-29.5,-61,0.6085
-78.5,-47.5,0.6086
-27.5,-65.5,0.6089
9.5,-68.5,0.609
-35.5,-44.5,0.6092
-24.5,-55.5,0.6092
-42.5,-46.5,0.6094
-27.5,-51,0.6094
-78.5,-47,0.6095
-39.5,-66,0.6096
147.5,-43.5,0.6096
150.5,-66.5,0.6096
100.5,-64,0.6097
148.5,-40,0.6097
-77.5,-50,0.6098
-39.5,-64.5,0.6098
-154.5,-68,0.6099
86.5,-61.5,0.6099
156.5,-62.5,0.6099
-177.5,-66.5,0.61
-51.5,-43,0.61
85.5,-60.5,0.61
-17.5,-63.5,0.6101
19.5,-42.5,0.6101
-59.5,-62,0.6102
-2.5,-68,0.6104
-145.5,-73.5,0.6105
9.5,-64.5,0.6105
20.5,-42,0.6108
162.5,-44.5,0.6108
-39.5,-74.5,0.6109
-41.5,-46,0.611
-39.5,-46.5,0.611
10.5,-63,0.611
20.5,-42.5,0.611
178.5,-65.5,0.611
179.5,-44,0.611
1.5,-67.5,0.6112
-34.5,-67,0.6113
31.5,-42.5,0.6113
-29.5,-71.5,0.6114
-179.5,-66.5,0.6116
-47.5,-48,0.6116
117.5,-65.5,0.6116
-33.5,-42,0.6119
-1.5,-66,0.6119
-39.5,-54.5,0.6121
-164.5,-72.5,0.6124
-8.5,-61,0.6124
83.5,-65,0.6126
-165.5,-68.5,0.6127
7.5,-63.5,0.6127
-38.5,-46,0.6128
-46.5,-59,0.6129
-56.5,-66,0.6131
-22.5,-54.5,0.6132
-33.5,-42.5,0.6133
-45.5,-47,0.6135
4.5,-65.5,0.6135
-45.5,-47.5,0.6137
-25.5,-55,0.6137
-140.5,-73,0.6138
-52.5,-63.5,0.6138
-23.5,-59,0.6138
-166.5,-72.5,0.614
-15.5,-59.5,0.6141
178.5,-44,0.6141
-59.5,-63,0.6142
-28.5,-67.5,0.6142
9.5,-63,0.6142
89.5,-65.5,0.6142
-36.5,-73,0.6144
-36.5,-45,0.6144
-34.5,-74.5,0.6147
-29.5,-50,0.6148
167.5,-48,0.6148
-179.5,-66,0.6151
-46.5,-47.5,0.6152
-163.5,-70.5,0.6153
-28.5,-65.5,0.6153
155.5,-62,0.6153
-165.5,-72,0.6154
-84.5,-68,0.6154
9.5,-63.5,0.6154
-35.5,-43.5,0.6156
-31.5,-60.5,0.6157
179.5,-67.5,0.6157
-40.5,-65,0.6158
-35.5,-54.5,0.6158
162.5,-45.5,0.616
-166.5,-73,0.6161
-49.5,-43.5,0.6161
-12.5,-51,0.6161
-17.5,-59.5,0.6162
71.5,-49.5,0.6163
-2.5,-66.5,0.6164
10.5,-67.5,0.6164
-165.5,-73,0.6165
-13.5,-51,0.6166
-2.5,-67,0.6166
127.5,-65.5,0.6166
31.5,-42,0.6167
-160.5,-69.5,0.6168
175.5,-45,0.6171
-43.5,-46.5,0.6175
-167.5,-69,0.6176
-73.5,-67.5,0.6176
157.5,-68.5,0.6177
83.5,-58.5,0.6179
-51.5,-48.5,0.618
-49.5,-48.5,0.618
-35.5,-44,0.618
-5.5,-65.5,0.618
18.5,-42,0.618
-17.5,-59,0.6182
-1.5,-65,0.6182
0.5,-65.5,0.6182
-41.5,-46.5,0.6183
164.5,-47.5,0.6185
74.5,-48.5,0.6187
-64.5,-41.5,0.6189
-24.5,-52,0.619
-176.5,-43.5,0.6192
-35.5,-43,0.6192
-31.5,-50,0.6192
-4.5,-68,0.6193
-139.5,-73,0.6194
-77.5,-50.5,0.6196
163.5,-46,0.6197
165.5,-48.5,0.6197
-37.5,-45,0.6198
0.5,-64.5,0.6198
-40.5,-46,0.6199
157.5,-69,0.6199
-172.5,-75.5,0.6202
168.5,-47.5,0.6202
28.5,-69.5,0.6204
88.5,-62,0.6204
157.5,-62.5,0.6204
1.5,-68,0.6206
109.5,-65.5,0.6208
173.5,-40.5,0.6208
157.5,-63.5,0.6212
174.5,-43,0.6212
-28.5,-50.5,0.6213
-23.5,-58.5,0.6213
2.5,-67.5,0.6213
129.5,-65.5,0.6214
-122.5,-71,0.6217
-46.5,-42.5,0.6219
-162.5,-68.5,0.622
4.5,-66,0.622
-27.5,-66,0.6221
-5.5,-64.5,0.6224
-32.5,-43,0.6225
-36.5,-44.5,0.6228
51.5,-46,0.6228
124.5,-65.5,0.6228
7.5,-65,0.6229
-42.5,-46,0.6231
-4.5,-65,0.6232
175.5,-42,0.6232
-38.5,-42,0.6233
74.5,-49,0.6235
11.5,-67,0.6236
71.5,-51,0.6236
-46.5,-47,0.6237
26.5,-68.5,0.6238
-47.5,-43,0.6239
158.5,-63,0.6239
-18.5,-64,0.624
-17.5,-53.5,0.6242
-71.5,-66.5,0.6243
-33.5,-50,0.6243
91.5,-64,0.6244
-44.5,-53,0.6247
159.5,-64,0.6247
-58.5,-47,0.6248
86.5,-62,0.6248
-1.5,-68,0.6253
32.5,-42,0.6254
-43.5,-53,0.6256
-15.5,-53.5,0.6256
151.5,-66.5,0.6256
-178.5,-66.5,0.6259
-160.5,-71,0.626
166.5,-45,0.626
-50.5,-48.5,0.6261
-29.5,-55.5,0.6261
-16.5,-55,0.6263
51.5,-45.5,0.6263
-152.5,-68.5,0.6264
-68.5,-65.5,0.6264
-23.5,-54.5,0.6266
132.5,-65,0.6266
-35.5,-62,0.6267
-1.5,-65.5,0.6268
-122.5,-72,0.6269
-158.5,-71,0.627
-41.5,-45.5,0.6271
-40.5,-65.5,0.6275
-46.5,-64.5,0.6276
-168.5,-70.5,0.6277
2.5,-68,0.6277
3.5,-65,0.6277
6.5,-67,0.6278
-35.5,-65.5,0.6279
-54.5,-43,0.6281
19.5,-42,0.6284
165.5,-48,0.6284
178.5,-43.5,0.6286
-20.5,-69,0.6291
-3.5,-67.5,0.6291
-1.5,-67.5,0.6291
164.5,-45,0.6293
-31.5,-61,0.6294
0.5,-67.5,0.6296
-44.5,-42,0.6301
-25.5,-56,0.6301
32.5,-68.5,0.6302
-31.5,-66,0.6303
-21.5,-69.5,0.6303
-76.5,-51.5,0.6305
-51.5,-43.5,0.6308
179.5,-66,0.6309
-36.5,-43,0.6311
-16.5,-64,0.6311
167.5,-64,0.6312
-75.5,-42,0.6313
-45.5,-46.5,0.6313
80.5,-66,0.6313
-27.5,-53.5,0.6314
-52.5,-43.5,0.6315
-26.5,-71.5,0.6317
24.5,-69,0.6317
75.5,-48.5,0.6317
174.5,-42.5,0.6318
-24.5,-56.5,0.6319
-48.5,-48,0.6322
-44.5,-46.5,0.6323
-15.5,-64.5,0.6324
159.5,-63.5,0.6324
-40.5,-63.5,0.6326
-17.5,-54.5,0.6326
-16.5,-52,0.6326
-78.5,-45.5,0.6327
84.5,-66,0.6327
-164.5,-70,0.6328
-26.5,-66,0.6329
87.5,-61.5,0.6329
-86.5,-70,0.6331
-46.5,-46.5,0.6331
-34.5,-50,0.6331
-40.5,-49.5,0.6332
-39.5,-45.5,0.6336
-32.5,-63.5,0.6336
-37.5,-44.5,0.6337
-169.5,-76,0.6338
-54.5,-48,0.6338
73.5,-52,0.6339
-160.5,-68,0.6343
-38.5,-45.5,0.6343
-49.5,-59,0.6344
-15.5,-53,0.6346
13.5,-68,0.6346
-18.5,-54,0.6349
-2.5,-67.5,0.6349
73.5,-47.5,0.6349
163.5,-45,0.6349
-42.5,-45.5,0.6351
-28.5,-67,0.6351
-24.5,-54.5,0.6352
12.5,-67.5,0.6352
-39.5,-46,0.6353
-16.5,-63,0.6353
166.5,-48.5,0.6355
-46.5,-60.5,0.6356
-161.5,-71,0.6361
7.5,-68.5,0.6361
-31.5,-67,0.6362
1.5,-67,0.6363
32.5,-67.5,0.6363
-162.5,-69,0.6364
-47.5,-59.5,0.6364
162.5,-45,0.6366
5.5,-67,0.6367
75.5,-49,0.6368
2.5,-67,0.6369
99.5,-64,0.6369
-36.5,-56.5,0.637
8.5,-68,0.637
-36.5,-50.5,0.6372
-157.5,-74,0.6375
-31.5,-51.5,0.6376
-47.5,-57.5,0.6378
-22.5,-69.5,0.6378
3.5,-64.5,0.638
-14.5,-52,0.6381
-44.5,-64,0.6382
-42.5,-45,0.6383
-40.5,-64.5,0.6383
-47.5,-58,0.6385
-47.5,-47.5,0.6385
7.5,-67.5,0.6386
-112.5,-71,0.6387
-18.5,-64.5,0.6387
-47.5,-46.5,0.6388
-14.5,-53,0.6388
-60.5,-62,0.6391
-80.5,-70,0.6392
-165.5,-69.5,0.6393
-81.5,-70,0.6395
2.5,-64,0.6395
8.5,-65.5,0.6395
-38.5,-45,0.6396
-43.5,-42,0.6397
-20.5,-71,0.6397
-15.5,-59,0.6397
70.5,-47.5,0.6398
-82.5,-70,0.6402
-23.5,-52,0.6403
161.5,-65.5,0.6403
-48.5,-43.5,0.6404
-29.5,-66,0.6404
-11.5,-51,0.6404
72.5,-49.5,0.6404
-47.5,-46,0.6405
3.5,-63.5,0.6406
-85.5,-67.5,0.6408
-3.5,-68,0.6408
-54.5,-42.5,0.6409
168.5,-63.5,0.6409
-43.5,-46,0.6411
-27.5,-58.5,0.6411
-53.5,-44,0.6412
-50.5,-48,0.6412
-55.5,-61.5,0.6413
-7.5,-48,0.6413
91.5,-64.5,0.6413
-49.5,-48,0.6414
-47.5,-47,0.6414
-38.5,-70,0.6415
5.5,-63.5,0.6415
155.5,-66.5,0.6415
167.5,-66,0.6422
-48.5,-58.5,0.6423
-40.5,-45.5,0.6428
0.5,-66,0.6433
-41.5,-53.5,0.6435
87.5,-62,0.6435
-86.5,-68,0.6436
-57.5,-49,0.6436
-20.5,-52.5,0.6438
45.5,-67.5,0.6442
-15.5,-52,0.6443
159.5,-63,0.6443
158.5,-63.5,0.6445
-45.5,-60,0.6446
160.5,-65,0.6446
-154.5,-73.5,0.6447
-155.5,-68.5,0.645
4.5,-64.5,0.6452
-51.5,-63.5,0.6454
-157.5,-74.5,0.6456
-19.5,-69,0.6457
-154.5,-69,0.6458
-59.5,-48.5,0.6459
-42.5,-53.5,0.646
-36.5,-63,0.646
-16.5,-63.5,0.6461
-37.5,-42.5,0.6465
-16.5,-54,0.6465
-29.5,-60.5,0.6466
-13.5,-52,0.647
-10.5,-69.5,0.6471
122.5,-66.5,0.6474
-39.5,-42,0.6476
-43.5,-45.5,0.6477
-18.5,-53.5,0.6478
-40.5,-50,0.6479
-48.5,-63.5,0.6481
-39.5,-66.5,0.6482
-28.5,-61,0.6482
90.5,-65.5,0.6484
167.5,-44.5,0.6485
-33.5,-66.5,0.6486
-1.5,-70,0.6486
-151.5,-67.5,0.6489
151.5,-67,0.649
4.5,-67.5,0.6491
-60.5,-53.5,0.6495
-32.5,-62,0.6497
90.5,-65,0.6499
-42.5,-42,0.65
-42.5,-66.5,0.6501
154.5,-66.5,0.6502
-50.5,-44,0.6504
-21.5,-54.5,0.6504
-5.5,-65,0.6504
2.5,-63.5,0.6505
-163.5,-74,0.6506
10.5,-63.5,0.6508
103.5,-65,0.6509
-41.5,-77.5,0.6511
-34.5,-66,0.6511
-14.5,-64,0.6512
158.5,-64,0.6516
-39.5,-70.5,0.6517
166.5,-48,0.6517
-52.5,-48,0.6519
-24.5,-60.5,0.6521
72.5,-51.5,0.6521
57.5,-66.5,0.6523
-166.5,-69.5,0.6524
168.5,-64,0.6524
7.5,-68,0.6525
-164.5,-70.5,0.6526
-84.5,-70,0.6527
-48.5,-47,0.6529
3.5,-67,0.653
157.5,-63,0.653
-39.5,-45,0.6533
-36.5,-43.5,0.6535
-64.5,-55,0.6536
-166.5,-73.5,0.6537
-162.5,-68,0.6537
-13.5,-51.5,0.6538
-161.5,-68,0.6539
-46.5,-46,0.654
-48.5,-45.5,0.6541
163.5,-45.5,0.6541
-78.5,-69.5,0.6542
-6.5,-68.5,0.6542
-49.5,-44,0.6543
-48.5,-47.5,0.6543
73.5,-50,0.6543
-58.5,-49,0.6544
-16.5,-53,0.6544
-41.5,-45,0.6545
164.5,-45.5,0.6545
-56.5,-61.5,0.6546
92.5,-64,0.6546
-38.5,-66.5,0.6549
-22.5,-68.5,0.6553
-46.5,-58,0.6554
-156.5,-71.5,0.6556
-68.5,-66,0.6558
-22.5,-71,0.6558
-7.5,-48.5,0.656
-43.5,-61,0.6561
162.5,-64.5,0.6561
164.5,-47,0.6562
-40.5,-42,0.6564
-26.5,-52,0.6564
-51.5,-64.5,0.6566
-51.5,-48,0.6566
-17.5,-52.5,0.657
-56.5,-50,0.6572
-45.5,-42.5,0.6574
-35.5,-64,0.6574
-41.5,-42,0.6577
4.5,-67,0.6577
-0.5,-65.5,0.6579
16.5,-68.5,0.6579
-44.5,-46,0.658
-27.5,-72,0.658
-0.5,-64.5,0.6581
-33.5,-52.5,0.6583
-18.5,-52.5,0.6587
-20.5,-53,0.6588
-53.5,-48,0.659
-37.5,-43,0.6591
-19.5,-65,0.6592
-23.5,-52.5,0.6593
169.5,-47,0.6594
-75.5,-52.5,0.6595
-48.5,-59,0.6598
-48.5,-45,0.6598
-17.5,-55,0.6599
-21.5,-69,0.6601
-28.5,-71.5,0.6602
167.5,-63,0.6603
-34.5,-53,0.6605
-14.5,-52.5,0.6605
-38.5,-44.5,0.6606
-22.5,-53,0.6606
-58.5,-46.5,0.6607
-51.5,-44,0.6611
-47.5,-45.5,0.6611
71.5,-50.5,0.6611
-36.5,-44,0.6612
-16.5,-52.5,0.6612
98.5,-64,0.6612
-16.5,-53.5,0.6613
-113.5,-71,0.6614
-87.5,-68.5,0.6614
-40.5,-45,0.6614
158.5,-62.5,0.6615
-20.5,-68.5,0.6617
28.5,-68,0.6617
168.5,-66,0.6618
-23.5,-58,0.6619
157.5,-68,0.6619
-35.5,-66.5,0.6621
161.5,-64.5,0.6621
-44.5,-61.5,0.6623
-45.5,-46,0.6624
-32.5,-66.5,0.6627
8.5,-66,0.6627
-25.5,-52.5,0.6628
-52.5,-44,0.6629
-43.5,-45,0.663
-26.5,-52.5,0.6631
-17.5,-53,0.6632
-54.5,-43.5,0.6633
-29.5,-67.5,0.6633
5.5,-67.5,0.6633
-56.5,-51.5,0.6634
-130.5,-72,0.6636
-34.5,-73,0.6637
172.5,-45,0.6638
-36.5,-66.5,0.6639
-37.5,-44,0.6644
-27.5,-53,0.6644
-1.5,-66.5,0.6645
-153.5,-69,0.6646
71.5,-50,0.6646
-144.5,-73.5,0.6647
159.5,-62.5,0.6647
-49.5,-45,0.6653
-29.5,-52.5,0.6653
72.5,-52,0.6654
-46.5,-58.5,0.6655
119.5,-66,0.6656
101.5,-64,0.6657
-55.5,-76,0.6658
-5.5,-68.5,0.6663
177.5,-44,0.6664
2.5,-68.5,0.6665
-49.5,-45.5,0.6667
-20.5,-71.5,0.6667
-23.5,-69,0.6668
-41.5,-65.5,0.6669
69.5,-48.5,0.6669
-12.5,-51.5,0.667
161.5,-68,0.6671
-40.5,-66.5,0.6674
8.5,-66.5,0.6674
-49.5,-46,0.6677
-130.5,-72.5,0.6678
-12.5,-70,0.6679
-48.5,-46.5,0.668
-53.5,-44.5,0.6683
-57.5,-61.5,0.6686
-51.5,-44.5,0.6687
74.5,-52,0.6688
-91.5,-68.5,0.669
-41.5,-65,0.6691
-21.5,-53,0.6691
-79.5,-70,0.6694
-27.5,-51.5,0.6694
-168.5,-76,0.6696
-24.5,-52.5,0.6696
-15.5,-52.5,0.6696
127.5,-65,0.6696
154.5,-62,0.6696
-48.5,-44,0.6697
-51.5,-47.5,0.6699
-162.5,-74,0.67
72.5,-51,0.6702
-19.5,-53.5,0.6703
-50.5,-45.5,0.6707
-14.5,-70,0.6707
153.5,-67.5,0.6709
-30.5,-52,0.671
-25.5,-54.5,0.6712
75.5,-48,0.6714
4.5,-66.5,0.6715
137.5,-66,0.6718
-166.5,-70,0.672
-146.5,-73.5,0.6721
1.5,-64,0.6722
-15.5,-64,0.6725
0.5,-67,0.6727
-51.5,-47,0.6728
166.5,-66,0.6728
-18.5,-53,0.6729
-69.5,-56,0.6732
-44.5,-60.5,0.6732
-59.5,-40,0.6733
-38.5,-50.5,0.6733
-26.5,-54,0.6733
-153.5,-73.5,0.6734
-48.5,-46,0.6735
-26.5,-72,0.6736
-26.5,-53,0.6736
-50.5,-47,0.6737
-1.5,-67,0.6738
-179.5,-74,0.6739
11.5,-67.5,0.6739
148.5,-40.5,0.674
-52.5,-44.5,0.6742
-27.5,-52,0.6742
6.5,-68.5,0.6742
-24.5,-57,0.6745
-161.5,-69.5,0.6746
-39.5,-44.5,0.6748
-46.5,-45.5,0.675
-37.5,-66,0.675
-20.5,-53.5,0.675
-166.5,-70.5,0.6754
-28.5,-52.5,0.6754
159.5,-62,0.6754
-49.5,-46.5,0.6756
-59.5,-45.5,0.6758
-40.5,-66,0.6759
-16.5,-59,0.6761
165.5,-45.5,0.6761
-49.5,-44.5,0.6764
-48.5,-44.5,0.6771
7.5,-67,0.6772
-121.5,-71,0.6775
-52.5,-47.5,0.6775
162.5,-68,0.6778
-57.5,-62.5,0.6779
-38.5,-44,0.6779
5.5,-66.5,0.678
-51.5,-45.5,0.6782
-50.5,-46.5,0.6784
6.5,-67.5,0.6784
-47.5,-43.5,0.6785
-38.5,-42.5,0.6787
-37.5,-43.5,0.6788
-46.5,-43,0.6789
68.5,-67,0.679
-42.5,-64,0.6791
-153.5,-68,0.6793
-0.5,-69.5,0.6794
28.5,-69,0.6796
-29.5,-65.5,0.6797
-50.5,-47.5,0.6798
-83.5,-70,0.6807
-49.5,-47,0.6808
-28.5,-60.5,0.6808
-162.5,-70,0.6809
-54.5,-44,0.6811
-19.5,-54,0.6814
-60.5,-40.5,0.6815
-50.5,-45,0.6816
-19.5,-71,0.6817
123.5,-66,0.682
-51.5,-46.5,0.6821
-47.5,-58.5,0.6821
-51.5,-46,0.6822
178.5,-74,0.6824
-77.5,-44,0.6826
-55.5,-47.5,0.6827
164.5,-46.5,0.6828
3.5,-68,0.683
-16.5,-59.5,0.6831
-76.5,-43.5,0.6832
-61.5,-63.5,0.6832
-50.5,-44.5,0.6834
1.5,-66.5,0.6835
-18.5,-54.5,0.6839
-47.5,-59,0.6841
-42.5,-44.5,0.6843
-41.5,-64.5,0.6843
-50.5,-46,0.6844
-2.5,-69,0.6844
-0.5,-67.5,0.6844
164.5,-46,0.6847
-77.5,-69,0.6848
166.5,-63.5,0.6849
-44.5,-45.5,0.685
5.5,-66,0.685
73.5,-48,0.6852
-54.5,-47.5,0.6854
-19.5,-70,0.6855
160.5,-62,0.6855
128.5,-65.5,0.6857
-22.5,-53.5,0.686
-134.5,-72.5,0.6861
-28.5,-52,0.6865
169.5,-64,0.6866
89.5,-66,0.6867
-20.5,-70,0.6868
-60.5,-42,0.6871
-49.5,-47.5,0.6871
-54.5,-42,0.6872
-161.5,-69,0.6874
163.5,-64,0.6874
-53.5,-47.5,0.6876
6.5,-68,0.6878
-45.5,-45.5,0.6881
124.5,-66,0.6881
-21.5,-53.5,0.6882
-36.5,-55.5,0.6883
-28.5,-66.5,0.6884
-27.5,-60,0.6884
-27.5,-60.5,0.6885
160.5,-62.5,0.6886
-52.5,-47,0.6887
166.5,-63,0.6887
-30.5,-50.5,0.689
-15.5,-70.5,0.689
165.5,-62.5,0.6891
-29.5,-50.5,0.6892
-170.5,-76,0.6894
78.5,-66.5,0.6895
-34.5,-62,0.6899
-43.5,-44.5,0.69
-89.5,-69,0.6902
-52.5,-45,0.6905
-53.5,-45,0.6906
141.5,-66,0.6906
-38.5,-43.5,0.6908
-35.5,-74,0.6908
-151.5,-73.5,0.6909
-51.5,-45,0.6909
-45.5,-64,0.6909
-52.5,-45.5,0.691
8.5,-68.5,0.6914
176.5,-44.5,0.6915
-77.5,-49.5,0.6921
-40.5,-44.5,0.6921
13.5,-69.5,0.6922
-24.5,-54,0.6923
-154.5,-68.5,0.6924
-39.5,-44,0.6924
-3.5,-69,0.6925
70.5,-49.5,0.6925
-52.5,-46,0.6927
-38.5,-43,0.6927
-21.5,-71.5,0.6927
6.5,-66,0.6927
158.5,-69,0.6928
-34.5,-66.5,0.693
-20.5,-54.5,0.693
-24.5,-59.5,0.6931
165.5,-47.5,0.6931
-21.5,-54,0.6932
84.5,-66.5,0.6934
-33.5,-51.5,0.6939
-47.5,-65.5,0.694
-165.5,-70,0.6942
-143.5,-73.5,0.6942
-62.5,-63.5,0.6943
-21.5,-68.5,0.6943
-114.5,-71.5,0.6944
122.5,-66,0.6948
